Date,Ad Network,Campaign,Country,Ad LTV D7,IAP LTV D7,IAP LTV D360,Play Time D1,IAP LTV D1,Ad LTV D1,Attributed eCPI,Banner RPM,Inter. RPM,Reward. RPM,Banner IPDAU,Inter. IPDAU,Reward. IPDAU,Sessions,Ad LTV D360
2023-10-16,GGAds Lihuhu-Mahjong 3D,MaT3D_A_GG_Gr5_ROAS_IAA_220913,US,,,,,,,,0.17138933693138012,1.4591689310344829,2.5265833333333334,108.08333333333333,24.166666666666668,2,3.3333333333333335,
2023-10-16,googleadwords_int,MaT3D_A_GG_Global_ROAS_IAA_220329,US,,,,,,,,0.1256400937866354,2.474530120481928,2.308333333333333,121.85714285714286,23.714285714285715,0.42857142857142855,2.142857142857143,
2023-10-16,Facebook Ads,MaT3D_A_FB_US_CPI_Testbid_220509,US,,,,,,,,0.44335409722222224,8.504823529411764,15.855,36,8.5,1,2,
2023-10-16,GGAds Lihuhu-Mahjong 3D,MaT3D_A_GG_Gr3_ROAS_IAA_220222,US,,,,,,,,0.30406666666666665,4.781666666666667,,3.75,1.5,0,4,
2023-10-17,googleadwords_int,MaT3D_A_GG_Cheapcountries_ROAS_IAA_221220,US,,,,,,,,0.050095588235294114,0.9875918367346938,0.111,17,6.125,0.25,2.75,
2023-10-17,googleadwords_int,MaT3D_A_GG_US_CPA_SS20_210722,US,,,,,,,,0.5592320259128386,7.422666618357487,9.947514285714286,94.33333333333333,15.333333333333334,1.2962962962962963,2.2962962962962963,
2023-10-17,googleadwords_int,MaT3D_A_GG_US_CPA_CompleteLevel6_220509,US,,,,,,,,0.5347363226366002,7.637813548387096,18.971420789473683,42.7037037037037,10.333333333333334,1.4074074074074074,2.074074074074074,
2023-10-18,googleadwords_int,MaT3D_A_GG_US_CPA_CompleteLevel6_220509,US,,,,,,,,0.4798468562874251,7.656875536585367,21.75743564102564,106.27272727272727,18.636363636363637,1.7727272727272727,2.6363636363636362,
2023-10-18,googleadwords_int,MaT3D_A_GG_US_CPI_220222,US,,,,,,,,0.6184330049610206,7.92396078313253,22.08011705882353,74.26315789473684,17.473684210526315,0.8947368421052632,2.6315789473684212,
2023-10-18,GGAds Lihuhu-Mahjong 3D,MaT3D_A_GG_Gr4_ROAS_IAA_220719,US,,,,,,,,0.21841666666666668,2.6435656565656562,4.6495,20.4,9.9,0.2,3.1,
